,Unnamed: 0,name,location,formatted_address,icon,place_id,price_level,lat,lon,working_hours,price_range,foodRating,serviceRating,valueRating,atmosphereRating,overallRating,overallRatingCnt,has,American,Chinese,European,Pubs,Italian,Diner,Healthy,Japanese,Malaysian,Middle Eastern,Vietnamese,Barbecue,French,Indian,Indonesian,Korean,Lebanese,Philippine,Singaporean,Sri Lankan,Thai,Bakeries,Cafe,Contemporary,Dessert,Fast food,Fusion,Halal,Kosher,Pizza,Quick Bites,Seafood,Soups,Street Food,Sushi
20,20,Colony,"7 Raffles Avenue Ritz Carlton Millenia Singapore The Ritz-Carlton, Millenia, Singapore 039799 Singapore","Marina Bay 7, Raffles Ave, Singapore 039799",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,ChIJOek7q6kZ2jERX8_FX0BTcq4,4,1.2909687,103.8601209,"Sun12:00 PM - 3:30 PM6:30 PM - 10:30 PM,Mon12:00 PM - 5:30 PM6:30 PM - 10:30 PM,Tue12:00 PM - 5:30 PM6:30 PM - 10:30 PM,Wed12:00 PM - 5:30 PM6:30 PM - 10:30 PM,Thu12:00 PM - 5:30 PM6:30 PM - 10:30 PM,Fri12:00 PM - 5:30 PM6:30 PM - 10:30 PM,Sat12:00 PM - 5:30 PM6:30 PM - 10:30 PM",nil,45,45,45,45,4.5,"2,685",True,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,21,Merci Marcel Club Street,"9 Club Street, Singapore 069404 Singapore","7-9 Club St, Singapore 069403",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJoQvLtqkZ2jERKOVZn48aivQ,2,1.2826433,103.8471483,"Sun08:00 AM - 11:00 PM,Mon08:00 AM - 12:00 AM,Tue08:00 AM - 12:00 AM,Wed08:00 AM - 12:00 AM,Thu08:00 AM - 12:00 AM,Fri08:00 AM - 12:00 AM,Sat08:00 AM - 12:00 AM",nil,45,45,45,nil,5,198,True,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,Shivam Restaurant,"87 Syed Alwi Road, Singapore 207666 Singapore","87 Syed Alwi Rd, Singapore 207666",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJPfjbc7cZ2jER0DKTgILx6wc,2,1.3092745,103.8558067,"Sun11:30 AM - 11:30 PM,Mon11:30 AM - 11:30 PM,Tue11:30 AM - 11:30 PM,Wed11:30 AM - 11:30 PM,Thu11:30 AM - 11:30 PM,Fri11:30 AM - 11:30 PM,Sat11:30 AM - 11:30 PM",,45,45,45,nil,5,188,True,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,23,Origin Grill,"22 Orange Grove Road Shangri-La Hotel Tower Wing, Lobby Level, Singapore 258350 Singapore","Lobby Level, Tower Wing, 22 Orange Grove Rd, Singapore 258350",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJs26DmU492jERqUtnkbcZCn0,nil,1.311275,103.826517,"Sun12:00 PM - 2:30 PM6:00 PM - 10:00 PM,Tue12:00 PM - 2:30 PM6:00 PM - 10:00 PM,Wed12:00 PM - 2:30 PM6:00 PM - 10:00 PM,Thu12:00 PM - 2:30 PM6:00 PM - 10:00 PM,Fri12:00 PM - 2:30 PM6:00 PM - 10:00 PM,Sat12:00 PM - 2:30 PM6:00 PM - 10:00 PM",nil,45,45,45,45,5,745,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,24,The Rose Veranda,"22 Orange Grove Road, Shangri-La Hotel Tower Wing, Mezzanine Level, Singapore 258350 Singapore","22 Orange Grove Rd, Singapore 258350",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJU1wHcvQZ2jERfioEYbHr9tI,nil,1.3111313,103.8265445,"Sun1:00 PM - 5:00 PM,Mon1:00 PM - 5:00 PM,Tue1:00 PM - 5:00 PM,Wed1:00 PM - 5:00 PM,Thu1:00 PM - 5:00 PM,Fri1:00 PM - 5:00 PM,Sat1:00 PM - 5:00 PM",,40,45,40,45,4.5,369,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,25,Summer Pavilion,"7 Raffles Avenue Ritz Carlton Millenia Singapore The Ritz-Carlton, Singapore 039799 Singapore","7 Raffles Ave, Singapore 039799",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJhyAGsKkZ2jERMy2EGAnyv4k,4,1.2906013,103.8603033,"Sun11:30 AM - 2:30 PM6:30 PM - 10:30 PM,Mon11:30 AM - 2:30 PM6:30 PM - 10:30 PM,Tue11:30 AM - 2:30 PM6:30 PM - 10:30 PM,Wed11:30 AM - 2:30 PM6:30 PM - 10:30 PM,Thu11:30 AM - 2:30 PM6:30 PM - 10:30 PM,Fri11:30 AM - 2:30 PM6:30 PM - 10:30 PM,Sat11:30 AM - 2:30 PM6:30 PM - 10:30 PM",nil,45,50,40,50,4.5,963,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26,Dolce Vita,"5 Raffles Avenue, Marina Square, Singapore 039797 Singapore","5 Raffles Ave, Singapore 039797",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJga9oQqgZ2jERl7a7lid-Sic,nil,1.2906908,103.858311,"Sun12:00 PM - 2:30 PM6:30 PM - 10:30 PM,Thu12:00 PM - 2:30 PM6:30 PM - 10:30 PM,Fri12:00 PM - 2:30 PM6:30 PM - 10:30 PM,Sat12:00 PM - 2:30 PM6:30 PM - 10:30 PM",nil,45,45,40,45,4.5,835,True,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,27,Song Garden,"122 Middle Road Mercure Singapore Bugis Level 2, Singapore 188973 Singapore","122 Middle Rd, Level 2 Mercure Singapore Bugis, Singapore 188973",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ1fPtGLsZ2jERR3xFklcSFZo,nil,1.2995051,103.8532348,"Sun10:00 AM - 10:00 PM,Mon11:30 AM - 10:00 PM,Tue11:30 AM - 10:00 PM,Wed11:30 AM - 10:00 PM,Thu11:30 AM - 10:00 PM,Fri11:30 AM - 10:00 PM,Sat10:00 AM - 10:00 PM",nil,45,45,40,nil,5,277,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,28,Cherry Garden,"5 Raffles Avenue, Marina Square, Singapore 039797 Singapore","5 Raffles Ave, Singapore 039797",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ8wanXKgZ2jERg2Arsgtf_W8,3,1.2906908,103.858311,"Sun11:00 AM - 3:30 PM6:30 PM - 10:00 PM,Wed12:00 PM - 2:30 PM6:30 PM - 10:00 PM,Thu12:00 PM - 2:30 PM6:30 PM - 10:00 PM,Fri12:00 PM - 2:30 PM6:30 PM - 10:00 PM,Sat11:00 AM - 3:30 PM6:30 PM - 10:00 PM",,45,45,40,45,4.5,820,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,29,Beast &amp; Butterflies,"90 Robertson Quay, Singapore 238259 Singapore","90 Robertson Quay, Level 1, Singapore 238259",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJhSuAtp0Z2jERRY1btLdoTjY,2,1.2902915,103.836866,"Sun06:30 AM - 11:00 PM,Mon06:30 AM - 11:00 PM,Tue06:30 AM - 11:00 PM,Wed06:30 AM - 11:00 PM,Thu06:30 AM - 11:00 PM,Fri06:30 AM - 11:30 PM,Sat06:30 AM - 11:30 PM",,40,40,40,45,4.5,872,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,30,Rakuya,"89 East Coast Road, Singapore 428790 Singapore","89 E Coast Rd, Singapore 428790",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJPXtljHIY2jERgNQ6bVcXRO0,nil,1.3055466,103.904034,"Sun12:00 PM - 3:00 PM6:00 PM - 9:30 PM,Tue12:00 PM - 3:00 PM6:00 PM - 9:30 PM,Wed12:00 PM - 3:00 PM6:00 PM - 9:30 PM,Thu12:00 PM - 3:00 PM6:00 PM - 9:30 PM,Fri12:00 PM - 3:00 PM6:00 PM - 9:30 PM,Sat12:00 PM - 3:00 PM6:00 PM - 9:30 PM",,35,35,35,nil,4,21,True,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,31,Oscar's,"2 Temasek Boulevard Conrad Centennial, Lobby Level, Singapore 038982 Singapore","2 Temasek Blvd, Singapore 038982",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ_Zat1qgZ2jERbyeeG2c6SLs,3,1.2933472,103.858475,"Sun07:00 AM - 10:30 PM,Mon07:00 AM - 10:30 PM,Tue07:00 AM - 10:30 PM,Wed07:00 AM - 10:30 PM,Thu07:00 AM - 10:30 PM,Fri07:00 AM - 10:30 PM,Sat07:00 AM - 10:30 PM",nil,40,45,35,40,4.5,"2,106",True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,32,Fu Lin Men Chinese Restaurant (SRC),"B Connaught Drive, S179682 Level 2, Singapore Recreation Club, Singapore 179682 Singapore","Level 2, B, Connaught Dr, Singapore Recreation Club, Singapore 179682",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJm0ulHbEZ2jERaNCMryFrS0k,nil,1.2920702,103.8537652,"Sun11:30 AM - 3:00 PM5:30 PM - 10:00 PM,Mon11:30 AM - 3:00 PM5:30 PM - 10:00 PM,Tue11:30 AM - 3:00 PM5:30 PM - 10:00 PM,Wed11:30 AM - 3:00 PM5:30 PM - 10:00 PM,Thu11:30 AM - 3:00 PM5:30 PM - 10:00 PM,Fri11:30 AM - 3:00 PM5:30 PM - 10:00 PM,Sat11:30 AM - 3:00 PM5:30 PM - 10:00 PM",,45,50,45,nil,5,188,True,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,33,Lobby Lounge at Conrad Centennial Singapore,"2 Temasek Boulevard Conrad Centennial Singapore, Singapore 038982 Singapore","2 Temasek Blvd, Singapore 038982",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJAerAzagZ2jER4rj-LQwB3vw,nil,1.2935074,103.8587987,"Sun11:00 AM - 10:30 PM,Mon08:00 AM - 10:30 PM,Tue08:00 AM - 10:30 PM,Wed08:00 AM - 10:30 PM,Thu08:00 AM - 10:30 PM,Fri08:00 AM - 10:30 PM,Sat11:00 AM - 10:30 PM",,40,45,40,45,4.5,559,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,34,Fat Belly,"10 Jalan Serene Serene Centre Serence Centre #01-04, Singapore 258748 Singapore","10 Jalan Serene, #01-04 Serene Centre, Singapore 258748",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJYWYikAYa2jER6ugFpTiBKWA,nil,1.3225386,103.8136409,"Sun6:00 PM - 10:00 PM,Mon6:00 PM - 10:00 PM,Tue6:00 PM - 10:00 PM,Thu6:00 PM - 10:00 PM,Fri6:00 PM - 11:00 PM,Sat6:00 PM - 11:00 PM",,50,45,45,nil,5,281,True,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,35,Fu Lin Men Cantonese Dining,"21 Amber Road Chinese Swimming Club, Singapore 439870 Singapore","21 Amber Rd, Level 3 Chinese Swimming Club, Singapore 439870",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJccMpsG8Y2jERDrHgEq3LsR8,2,1.3000094,103.9006275,"Sun10:30 AM - 3:00 PM5:30 PM - 10:00 PM,Mon11:30 AM - 3:00 PM5:30 PM - 10:00 PM,Tue11:30 AM - 3:00 PM5:30 PM - 10:00 PM,Wed11:30 AM - 3:00 PM5:30 PM - 10:00 PM,Thu11:30 AM - 3:00 PM5:30 PM - 10:00 PM,Fri11:30 AM - 3:00 PM5:30 PM - 10:00 PM,Sat10:30 AM - 3:00 PM5:30 PM - 10:00 PM",nil,50,50,45,nil,5,288,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,36,Katachi Style Sushi,"15 Stamford Road The Capitol Kempinski Hotel Singapore #01-82 Capitol Kempinski, Singapore 178906 Singapore","150 Orchard Rd, #01-49 Orchard Plaza, Singapore 238841",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ4-3cN98Z2jERxoxkt_0xrwI,nil,1.300939,103.8410713,"Sun12:00 PM - 2:30 PM6:00 PM - 10:00 PM,Mon12:00 PM - 2:30 PM6:00 PM - 10:00 PM,Tue12:00 PM - 2:30 PM6:00 PM - 10:00 PM,Wed12:00 PM - 2:30 PM6:00 PM - 10:00 PM,Thu12:00 PM - 2:30 PM6:00 PM - 10:00 PM,Fri12:00 PM - 2:30 PM6:00 PM - 10:00 PM,Sat12:00 PM - 2:30 PM6:00 PM - 10:00 PM",,35,25,35,nil,4,25,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
37,37,Ginett Restaurant &amp; Wine Bar,"200 Middle Road Hotel G Singapore, Singapore 188980 Singapore","200 Middle Rd, Singapore 188980",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,ChIJo8sHeLsZ2jER1W6pSc4QhF8,2,1.3008482,103.8513667,"Sun11:30 AM - 10:30 PM,Mon11:30 AM - 10:30 PM,Tue11:30 AM - 10:30 PM,Wed11:30 AM - 10:30 PM,Thu11:30 AM - 10:30 PM,Fri11:30 AM - 10:30 PM,Sat11:30 AM - 10:30 PM",nil,45,40,45,nil,4.5,"1,091",True,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,38,Melt Café,"5 Raffles Avenue, Marina Square, Singapore 039797 Singapore","5 Raffles Ave, Singapore 039797",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJg1yrXKgZ2jERbtsHxqxZ2NU,nil,1.2907356,103.8583094,"Sun07:30 AM - 10:30 AM12:00 PM - 2:30 PM6:30 PM - 9:30 PM,Mon07:30 AM - 10:30 AM12:00 PM - 2:30 PM6:30 PM - 9:30 PM,Tue07:30 AM - 10:30 AM12:00 PM - 2:30 PM6:30 PM - 9:30 PM,Wed07:30 AM - 10:30 AM12:00 PM - 2:30 PM6:30 PM - 9:30 PM,Thu07:30 AM - 10:30 AM12:00 PM - 2:30 PM6:30 PM - 9:30 PM,Fri07:30 AM - 10:30 AM12:00 PM - 2:30 PM6:30 PM - 9:30 PM,Sat07:30 AM - 10:30 AM12:00 PM - 2:30 PM6:30 PM - 9:30 PM",nil,40,45,40,40,4.5,"1,932",True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,39,Akira Back,"30 Beach Road, Access via Nicoll Highway JW Marriott Hotel Singapore South Beach, Singapore 189763 Singapore","30 Beach Road, Level B1M, Singapore 189763",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJgblG8aUZ2jERmfcAyI29IEc,2,1.2944623,103.8559115,"Sun12:00 PM - 2:30 PM6:00 PM - 10:00 PM,Mon12:00 PM - 2:30 PM6:00 PM - 10:00 PM,Tue12:00 PM - 2:30 PM6:00 PM - 10:00 PM,Wed12:00 PM - 2:30 PM6:00 PM - 10:00 PM,Thu12:00 PM - 2:30 PM6:00 PM - 10:00 PM,Fri12:00 PM - 2:30 PM6:00 PM - 10:00 PM,Sat12:00 PM - 2:30 PM6:00 PM - 10:00 PM",,45,45,40,45,4.5,939,True,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,Cut by Wolfgang Puck,"2 Bayfront Avenue Marina Bay Sands The Shoppes at Marina Bay Sands, B1-71 , Galleria Level, Singapore 018972 Singapore","2 Bayfront Ave, B1 - 71, Singapore 018972",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJnWdQKQQZ2jERxH3g-HsHchE,4,1.2852843,103.8595697,"Sun5:00 PM - 10:00 PM,Mon5:00 PM - 10:00 PM,Tue5:00 PM - 10:00 PM,Wed5:00 PM - 10:00 PM,Thu5:00 PM - 10:00 PM,Fri5:00 PM - 10:00 PM,Sat5:00 PM - 10:00 PM",nil,45,45,35,40,4.5,"1,559",True,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,41,Fu Lin Men (NSRCC),"10 Changi Coast Walk Level 1 National Service Resort &amp; Country Club, Singapore 499739 Singapore","10 Changi Coast Walk, Level 1 National Service Resort & Country Club, Singapore 499739",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ7e7PY_0j2jERTI4n-bRv4O0,nil,1.3185752,103.9739734,"Sun10:00 AM - 3:00 PM5:30 PM - 10:30 PM,Mon11:00 AM - 3:00 PM5:30 PM - 10:30 PM,Tue11:00 AM - 3:00 PM5:30 PM - 10:30 PM,Wed11:00 AM - 3:00 PM5:30 PM - 10:30 PM,Thu11:00 AM - 3:00 PM5:30 PM - 10:30 PM,Fri11:00 AM - 3:00 PM5:30 PM - 10:30 PM,Sat10:00 AM - 3:00 PM5:30 PM - 10:30 PM",,50,50,50,nil,5,189,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42,42,MTR Singapore,"438 Serangoon Road Opposite Sri Srinivasa Perumal Temple, Singapore 218133 Singapore","440 Serangoon Rd, Singapore 218134",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJRR8bWM8Z2jER8ml0qU8UFeE,nil,1.3130167,103.8565232,"Sun08:30 AM - 3:30 PM5:30 PM - 10:00 PM,Tue08:30 AM - 3:00 PM5:30 PM - 9:30 PM,Wed08:30 AM - 3:00 PM5:30 PM - 9:30 PM,Thu08:30 AM - 3:00 PM5:30 PM - 9:30 PM,Fri08:30 AM - 3:00 PM5:30 PM - 10:00 PM,Sat08:30 AM - 3:30 PM5:30 PM - 10:00 PM",,45,45,45,40,4.5,"1,703",True,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,43,Merci Marcel Orchard,"390 Orchard Road Palais Renaissance 01-03 to 04 Palais Renaissance, Singapore 238871 Singapore","390 Orchard Road, 01-03 Palais Renaissance, Singapore 238871",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJuTpnZVQZ2jEReDI4VP2u_w0,nil,1.3065784,103.8296124,"Sun08:30 AM - 11:00 PM,Mon08:00 AM - 12:00 AM,Tue08:00 AM - 12:00 AM,Wed08:00 AM - 12:00 AM,Thu08:00 AM - 12:00 AM,Fri08:00 AM - 12:00 AM,Sat08:00 AM - 12:00 AM",nil,45,45,40,nil,5,201,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44,44,Madame Fan,"32 Beach Road The South Beach Level 2, The NCO Club, Singapore 189764 Singapore","32 Beach Rd, The NCO Club, Singapore 189764",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJP8or5qUZ2jERZ3_i5oUkfb0,nil,1.2941572,103.8551177,"Sun11:00 AM - 3:30 PM6:00 PM - 10:00 PM,Mon12:00 PM - 2:30 PM6:00 PM - 10:00 PM,Tue12:00 PM - 2:30 PM6:00 PM - 10:00 PM,Wed12:00 PM - 2:30 PM6:00 PM - 10:00 PM,Thu12:00 PM - 2:30 PM6:00 PM - 10:00 PM,Fri12:00 PM - 2:30 PM6:00 PM - 10:00 PM,Sat11:00 AM - 3:30 PM6:00 PM - 10:00 PM",nil,45,45,40,45,4.5,626,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45,45,Publico Ristorante,"1 Nanson Road Intercontinental Singapore Robertson Quay InterContinental Singapore Robertson Quay, Singapore 238909 Singapore","1 Nanson Rd, Singapore 238909",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJlc7j350Z2jEReV1IVnbJCxc,2,1.2898174,103.8385654,"Sun08:30 AM - 10:30 PM,Mon12:00 PM - 11:00 PM,Tue12:00 PM - 11:00 PM,Wed12:00 PM - 11:00 PM,Thu12:00 PM - 11:00 PM,Fri12:00 PM - 11:00 PM,Sat08:30 AM - 11:00 PM",,45,45,40,45,5,"1,597",True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,46,Bar Square,"5 Fraser Street Andaz Singapore, Singapore 189354 Singapore","5 Fraser St, Singapore 189352",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,ChIJT3NEg-YZ2jERw0YGsLwpfgI,nil,1.2992107,103.8577253,"Sun12:00 PM - 10:30 PM,Mon12:00 PM - 10:30 PM,Tue12:00 PM - 10:30 PM,Wed12:00 PM - 10:30 PM,Thu12:00 PM - 10:30 PM,Fri12:00 PM - 11:30 PM,Sat12:00 PM - 11:30 PM",,nil,nil,nil,nil,5,84,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
47,47,25 Degrees,"200 Middle Road Hotel G Singapore Ground Floor, Hotel G Singapore, Singapore 188980 Singapore","200 Middle Rd, Hotel G, Singapore 188980",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJo8sHeLsZ2jERKlcjoHg3VnY,2,1.3007366,103.8516128,"Sun08:30 AM - 10:30 PM,Mon08:30 AM - 10:30 PM,Tue08:30 AM - 10:30 PM,Wed08:30 AM - 10:30 PM,Thu08:30 AM - 10:30 PM,Fri08:30 AM - 10:30 PM,Sat08:30 AM - 10:30 PM",,45,45,40,40,4.5,546,True,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,48,Meta Restaurant,"1 Keong Saik Road, Singapore 089109 Singapore","1 Keong Saik Rd., Singapore 089109",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ6WJrhG0Z2jERFtVbDrD08jM,nil,1.2790724,103.8414315,"Mon6:00 PM - 11:00 PM,Tue6:00 PM - 11:00 PM,Wed6:00 PM - 11:00 PM,Thu12:00 PM - 1:45 PM6:00 PM - 11:00 PM,Fri12:00 PM - 1:45 PM6:00 PM - 11:00 PM,Sat12:00 PM - 1:45 PM6:00 PM - 11:00 PM",nil,45,45,40,40,4.5,358,True,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49,49,Spago Dining Room by Wolfgang Puck,"10 Bay Front Avenue Marina Bay Resort, Sands SkyPark, Tower 2 Level 57 Access from Hotel Lobby Tower 2, Singapore 018956 Singapore","10 Bayfront Avenue L57, Sands SkyPark, Hotel, Tower 2, Singapore 018956",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ8dGY8gYZ2jERVd0Lk3OwpIs,4,1.283203,103.8605051,"Sun12:00 PM - 2:30 PM6:00 PM - 11:00 PM,Mon12:00 PM - 2:30 PM6:00 PM - 10:00 PM,Tue12:00 PM - 2:30 PM6:00 PM - 10:00 PM,Wed12:00 PM - 2:30 PM6:00 PM - 10:00 PM,Thu12:00 PM - 2:30 PM6:00 PM - 10:00 PM,Fri12:00 PM - 2:30 PM6:00 PM - 11:00 PM,Sat12:00 PM - 2:30 PM6:00 PM - 11:00 PM",nil,45,45,40,nil,4.5,"1,152",True,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,50,Golden Peony at Conrad Centennial Singapore,"2 Temasek Boulevard Condrad Hotels &amp; Resorts, Singapore 038982 Singapore","2 Temasek Blvd, Level 3, Singapore 038983",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJD2ws16gZ2jERvHAE7mCsL4o,3,1.2936854,103.8588724,"Sun11:30 AM - 1:00 PM1:30 PM - 3:00 PM6:30 PM - 10:30 PM,Tue11:30 AM - 2:30 PM6:30 PM - 10:30 PM,Wed11:30 AM - 2:30 PM6:30 PM - 10:30 PM,Thu11:30 AM - 2:30 PM6:30 PM - 10:30 PM,Fri11:30 AM - 2:30 PM6:30 PM - 10:30 PM,Sat11:30 AM - 1:00 PM1:30 PM - 3:00 PM6:30 PM - 10:30 PM",,40,40,35,40,4.5,491,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,51,The Lobby Lounge at InterContinental Singapore,"80 Middle Road Level 1, InterContinental Singapore, Singapore 188966 Singapore","InterContinental Singapore, 80 Middle Rd, Singapore 188966",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,ChIJ2SsDzKgZ2jERAz2eiKMnwyc,nil,1.2984419,103.8551579,"Sun11:30 AM - 11:30 PM,Mon11:30 AM - 11:30 PM,Tue11:30 AM - 11:30 PM,Wed11:30 AM - 11:30 PM,Thu11:30 AM - 11:30 PM,Fri11:30 AM - 11:30 PM,Sat11:30 AM - 11:30 PM",nil,45,45,40,45,4.5,590,True,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
